Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
2,Calegari,Right-Back,"Feb 27, 2002 (23)","Brazil, Italy","1,71m",right,"Jul 27, 2024",,"Jun 30, 2025",€4.00m,https://www.transfermarkt.com/calegari/profil/spieler/686597
17,Rodrigo Pinheiro,Right-Back,"Aug 28, 2002 (22)",Portugal,"1,83m",right,"Jul 1, 2024",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/rodrigo-pinheiro/profil/spieler/549038
8,Mirko Topić,Defensive Midfield,"Feb 5, 2001 (24)","Serbia, Bosnia-Herzegovina","1,90m",right,"Jul 1, 2023",,"Jun 30, 2027",€5.00m,https://www.transfermarkt.com/mirko-topic/profil/spieler/615302
6,Tom van de Looi,Defensive Midfield,"Jul 2, 1999 (25)",Netherlands,"1,86m",right,"Jul 1, 2024",,"Jun 30, 2027",€750k,https://www.transfermarkt.com/tom-van-de-looi/profil/spieler/420189
14,Mathias de Amorim,Central Midfield,"Dec 10, 2004 (20)","France, Portugal","1,78m",right,"Aug 8, 2024",,"Jun 30, 2028",€800k,https://www.transfermarkt.com/mathias-de-amorim/profil/spieler/1061975
15,Otar Mamageishvili,Central Midfield,"Jan 15, 2003 (22)",Georgia,"1,80m",right,"Jan 30, 2025",,"Jun 30, 2029",€500k,https://www.transfermarkt.com/otar-mamageishvili/profil/spieler/724966
20,Gustavo Sá,Attacking Midfield,"Nov 11, 2004 (20)",Portugal,"1,89m",right,"Jul 1, 2022",,"Jun 30, 2029",€13.00m,https://www.transfermarkt.com/gustavo-sa/profil/spieler/982575
18,Otso Liimatta,Attacking Midfield,"Jul 10, 2004 (20)",Finland,"1,69m",left,"Jul 29, 2023",,"Jun 30, 2027",€800k,https://www.transfermarkt.com/otso-liimatta/profil/spieler/718152
88,Samuel Lobato,Attacking Midfield,"Oct 19, 2001 (23)",Portugal,"1,84m",right,"Jul 1, 2024",,"Jun 30, 2026",€200k,https://www.transfermarkt.com/samuel-lobato/profil/spieler/549041
11,Óscar Aranda,Left Winger,"Apr 29, 2002 (23)",Spain,"1,81m",right,"Aug 8, 2023",,"Jun 30, 2026",€4.00m,https://www.transfermarkt.com/oscar-aranda/profil/spieler/652332
10,Rochinha,Left Winger,"May 3, 1995 (30)",Portugal,"1,69m",right,"Jul 1, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/rochinha/profil/spieler/290336
7,Sorriso,Right Winger,"Feb 23, 2001 (24)",Brazil,"1,75m",right,"Jan 26, 2024",,"Jun 30, 2025",€4.00m,https://www.transfermarkt.com/sorriso/profil/spieler/868101
23,Gil Dias,Right Winger,"Sep 28, 1996 (28)",Portugal,"1,86m",left,"Jul 2, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/gil-dias/profil/spieler/329723
21,Yassir Zabiri,Right Winger,"Feb 23, 2005 (20)",Morocco,"1,77m",right,"Aug 26, 2024",,"Jun 30, 2028",€500k,https://www.transfermarkt.com/yassir-zabiri/profil/spieler/1153105
12,Simon Elisor,Centre-Forward,"Jul 22, 1999 (25)","France, Guadeloupe","1,85m",left,"Jan 22, 2025",,"Jun 30, 2028",€800k,https://www.transfermarkt.com/simon-elisor/profil/spieler/804661
29,Vaclav Sejk,Centre-Forward,"May 18, 2002 (22)",Czech Republic,"1,80m",right,"Jan 8, 2025",,"Jun 30, 2025",€600k,https://www.transfermarkt.com/vaclav-sejk/profil/spieler/629777
85,Leonardo Oliveira,Centre-Forward,"Feb 8, 2005 (20)","Sweden, Portugal","1,87m",right,,,"Jun 30, 2025",€100k,https://www.transfermarkt.com/leonardo-oliveira/profil/spieler/957736
