Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
2,Diogo Travassos,Right-Back,"Mar 31, 2004 (21)",Portugal,"1,76m",right,"Sep 2, 2024",,"Jun 30, 2025",€800k,https://www.transfermarkt.com/diogo-travassos/profil/spieler/478317
20,Juan Mina,Right-Back,"Jul 27, 2004 (20)",Colombia,"1,80m",right,"Aug 16, 2024",,"May 31, 2025",€300k,https://www.transfermarkt.com/juan-mina/profil/spieler/742488
31,Euri Carvalho,Right-Back,"Feb 17, 2004 (21)","Portugal, Angola","1,85m",right,"Jul 1, 2024",,"Jun 30, 2025",€100k,https://www.transfermarkt.com/euri-carvalho/profil/spieler/1035794
13,Miguel Lopes,Right-Back,"Dec 19, 1986 (38)",Portugal,"1,83m",right,"Dec 1, 2021",,"Jun 30, 2026",€50k,https://www.transfermarkt.com/miguel-lopes/profil/spieler/59248
26,Leonel Bucca,Defensive Midfield,"Mar 20, 1999 (26)",Argentina,"1,90m",left,"Jan 9, 2024",,"Jun 30, 2025",€600k,https://www.transfermarkt.com/leonel-bucca/profil/spieler/830841
42,Manuel Keliano,Defensive Midfield,"Jan 16, 2003 (22)",Angola,"1,85m",right,"Jul 19, 2023",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/manuel-keliano/profil/spieler/1059814
12,Amine Oudrhiri,Defensive Midfield,"Nov 4, 1992 (32)","Morocco, France","1,84m",right,"Jan 23, 2025",,"Jun 30, 2026",€350k,https://www.transfermarkt.com/amine-oudrhiri/profil/spieler/306668
22,Léo Cordeiro,Central Midfield,"Sep 27, 1995 (29)",Brazil,"1,78m",right,"Jul 7, 2023",,"Jun 30, 2025",€1.20m,https://www.transfermarkt.com/leo-cordeiro/profil/spieler/547187
19,Paulo Moreira,Central Midfield,"Feb 17, 2000 (25)",Portugal,"1,76m",right,"Jul 1, 2024",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/paulo-moreira/profil/spieler/375392
10,Alan Ruiz,Attacking Midfield,"Aug 19, 1993 (31)","Argentina, Italy","1,83m",left,"Jul 31, 2024",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/alan-ruiz/profil/spieler/190442
97,Jovane Cabral,Left Winger,"Jun 14, 1998 (26)","Cape Verde, Portugal","1,74m",right,"Sep 2, 2024",,"Jun 30, 2026",€1.50m,https://www.transfermarkt.com/jovane-cabral/profil/spieler/448466
10,Chico Banza,Left Winger,"Dec 17, 1998 (26)",Angola,"1,82m",right,"Jan 30, 2025",,"Jun 30, 2028",€600k,https://www.transfermarkt.com/chico-banza/profil/spieler/574352
88,Mamede,Left Winger,"Mar 18, 2002 (23)","Portugal, Italy","1,71m",left,"Jul 1, 2024",,"Jun 30, 2026",€100k,https://www.transfermarkt.com/mamede/profil/spieler/506150
77,Gerson Sousa,Right Winger,"May 10, 2002 (22)",Portugal,"1,78m",right,"Feb 3, 2025",,"Jun 30, 2025",€1.30m,https://www.transfermarkt.com/gerson-sousa/profil/spieler/659713
7,Fábio Ronaldo,Right Winger,"Apr 28, 2001 (24)",Portugal,"1,78m",right,"Jan 23, 2025",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/fabio-ronaldo/profil/spieler/742506
98,Kikas,Centre-Forward,"Sep 17, 1998 (26)",Portugal,"1,77m",right,"Jul 1, 2023",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/kikas/profil/spieler/383807
9,Rodrigo Pinho,Centre-Forward,"May 30, 1991 (33)","Brazil, Germany","1,85m",left,"Jan 3, 2024",,"Jun 30, 2027",€350k,https://www.transfermarkt.com/rodrigo-pinho/profil/spieler/366278
