Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
23,Neil El Aynaoui,Central Midfield,"Jul 2, 2001 (23)","Morocco, France","1,85m",right,"Jul 1, 2023",,"Jun 30, 2027",€10.00m,https://www.transfermarkt.com/neil-el-aynaoui/profil/spieler/901019
21,Anass Zaroury,Attacking Midfield,"Nov 7, 2000 (24)","Morocco, Belgium","1,76m",right,"Aug 22, 2024",,"Jun 30, 2028",€8.00m,https://www.transfermarkt.com/anass-zaroury/profil/spieler/491296
11,Angelo Fulgini,Attacking Midfield,"Aug 20, 1996 (28)","France, Cote d'Ivoire","1,82m",right,"Jul 1, 2023",,"Jun 30, 2027",€6.00m,https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013
28,Adrien Thomasson,Attacking Midfield,"Dec 10, 1993 (31)","France, Croatia","1,75m",right,"Jan 12, 2023",,"Jun 30, 2026",€5.00m,https://www.transfermarkt.com/adrien-thomasson/profil/spieler/215977
25,Jeremy Agbonifo,Right Winger,"Oct 24, 2005 (19)","Sweden, Nigeria","1,78m",left,"Jan 29, 2025",,"Jun 30, 2025",€5.00m,https://www.transfermarkt.com/jeremy-agbonifo/profil/spieler/1057820
8,M'Bala Nzola,Centre-Forward,"Aug 18, 1996 (28)","Angola, France","1,85m",left,"Aug 9, 2024",,"Jun 30, 2025",€8.00m,https://www.transfermarkt.com/mbala-nzola/profil/spieler/354814
9,Martín Satriano,Centre-Forward,"Feb 20, 2001 (24)","Uruguay, Italy","1,87m",right,"Aug 23, 2024",,"Jun 30, 2025",€5.00m,https://www.transfermarkt.com/martin-satriano/profil/spieler/640109
22,Wesley Saïd,Centre-Forward,"Apr 19, 1995 (30)","France, Comoros","1,71m",right,"Jul 1, 2021",,"Jun 30, 2026",€3.50m,https://www.transfermarkt.com/wesley-said/profil/spieler/182916
7,Florian Sotoca,Centre-Forward,"Oct 25, 1990 (34)",France,"1,87m",right,"Jul 1, 2019",,"Jun 30, 2026",€2.50m,https://www.transfermarkt.com/florian-sotoca/profil/spieler/354726
36,Rémy Labeau Lascary,Centre-Forward,"Mar 3, 2003 (22)","Guadeloupe, France","1,84m",right,"Jan 1, 2023",,"Jun 30, 2028",€2.50m,https://www.transfermarkt.com/remy-labeau-lascary/profil/spieler/917778
19,Goduine Koyalipou,Centre-Forward,"Feb 15, 2000 (25)","Central African Republic, France","1,84m",right,"Jan 9, 2025",,"Jun 30, 2028",€1.80m,https://www.transfermarkt.com/goduine-koyalipou/profil/spieler/525140
