Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
20,Marcel Sabitzer,Central Midfield,"Mar 17, 1994 (31)",Austria,"1,78m",right,"Jul 24, 2023",,"Jun 30, 2027",€10.00m,https://www.transfermarkt.com/marcel-sabitzer/profil/spieler/106987
13,Pascal Groß,Central Midfield,"Jun 15, 1991 (33)",Germany,"1,81m",right,"Aug 1, 2024",,"Jun 30, 2026",€7.00m,https://www.transfermarkt.com/pascal-gross/profil/spieler/82873
38,Kjell Wätjen,Central Midfield,"Feb 16, 2006 (19)",Germany,"1,84m",right,"Jul 1, 2024",,"Jun 30, 2028",€2.00m,https://www.transfermarkt.com/kjell-watjen/profil/spieler/884810
10,Julian Brandt,Attacking Midfield,"May 2, 1996 (29)",Germany,"1,85m",right,"Jul 1, 2019",,"Jun 30, 2026",€25.00m,https://www.transfermarkt.com/julian-brandt/profil/spieler/187492
7,Giovanni Reyna,Attacking Midfield,"Nov 13, 2002 (22)","United States, Portugal","1,85m",right,"Jan 12, 2020",,"Jun 30, 2026",€10.00m,https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215
43,Jamie Gittens,Left Winger,"Aug 8, 2004 (20)","England, Barbados","1,78m",right,"Jul 1, 2022",,"Jun 30, 2028",€50.00m,https://www.transfermarkt.com/jamie-gittens/profil/spieler/670882
16,Julien Duranville,Left Winger,"May 5, 2006 (18)",Belgium,"1,73m",right,"Jan 27, 2023",,-,€8.50m,https://www.transfermarkt.com/julien-duranville/profil/spieler/819215
27,Karim Adeyemi,Right Winger,"Jan 18, 2002 (23)","Germany, Nigeria","1,80m",left,"Jul 1, 2022",,"Jun 30, 2027",€40.00m,https://www.transfermarkt.com/karim-adeyemi/profil/spieler/496094
37,Cole Campbell,Right Winger,"Feb 20, 2006 (19)","United States, Iceland","1,70m",left,"Jul 9, 2024",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/cole-campbell/profil/spieler/866579
9,Serhou Guirassy,Centre-Forward,"Mar 12, 1996 (29)","Guinea, France","1,87m",right,"Jul 18, 2024",,"Jun 30, 2028",€40.00m,https://www.transfermarkt.com/serhou-guirassy/profil/spieler/270541
14,Maximilian Beier,Centre-Forward,"Oct 17, 2002 (22)",Germany,"1,85m",right,"Aug 12, 2024",,"Jun 30, 2029",€25.00m,https://www.transfermarkt.com/maximilian-beier/profil/spieler/578392
