Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
6,Christian Nørgaard,Defensive Midfield,"Mar 10, 1994 (31)",Denmark,"1,87m",right,"Jul 1, 2019",,"Jun 30, 2027",€12.00m,https://www.transfermarkt.com/christian-norgaard/profil/spieler/148367
26,Yunus Emre Konak,Defensive Midfield,"Jan 10, 2006 (19)",Türkiye,"1,81m",right,"Jan 11, 2024",,"Jun 30, 2029",€4.50m,https://www.transfermarkt.com/yunus-emre-konak/profil/spieler/1141628
8,Mathias Jensen,Central Midfield,"Jan 1, 1996 (29)",Denmark,"1,80m",right,"Jul 10, 2019",,"Jun 30, 2026",€16.00m,https://www.transfermarkt.com/mathias-jensen/profil/spieler/319859
18,Yegor Yarmolyuk,Central Midfield,"Mar 1, 2004 (21)",Ukraine,"1,80m",right,"Jul 1, 2023",,"Jun 30, 2028",€12.00m,https://www.transfermarkt.com/yegor-yarmolyuk/profil/spieler/717411
10,Josh Dasilva,Central Midfield,"Oct 23, 1998 (26)","England, Angola","1,84m",left,"Aug 21, 2018",,"Jun 30, 2025",€7.00m,https://www.transfermarkt.com/josh-dasilva/profil/spieler/340321
32,Paris Maghoma,Central Midfield,"May 8, 2001 (23)","England, DR Congo","1,84m",right,"Jul 1, 2022",,"Jun 30, 2027",€600k,https://www.transfermarkt.com/paris-maghoma/profil/spieler/470596
24,Mikkel Damsgaard,Attacking Midfield,"Jul 3, 2000 (24)",Denmark,"1,80m",right,"Aug 10, 2022",,"Jun 30, 2030",€25.00m,https://www.transfermarkt.com/mikkel-damsgaard/profil/spieler/540941
14,Fábio Carvalho,Attacking Midfield,"Aug 30, 2002 (22)","Portugal, England","1,70m",right,"Aug 12, 2024",,"Jun 30, 2029",€15.00m,https://www.transfermarkt.com/fabio-carvalho/profil/spieler/559263
7,Kevin Schade,Left Winger,"Nov 27, 2001 (23)","Germany, Nigeria","1,85m",right,"Jul 1, 2023",,"Jun 30, 2028",€27.00m,https://www.transfermarkt.com/kevin-schade/profil/spieler/473050
23,Keane Lewis-Potter,Left Winger,"Feb 22, 2001 (24)",England,"1,70m",right,"Jul 12, 2022",,"Jun 30, 2031",€23.00m,https://www.transfermarkt.com/keane-lewis-potter/profil/spieler/644401
39,Gustavo Nunes,Left Winger,"Nov 20, 2005 (19)",Brazil,"1,73m",right,"Aug 28, 2024",,"Jun 30, 2030",€10.00m,https://www.transfermarkt.com/gustavo-nunes/profil/spieler/1086375
19,Bryan Mbeumo,Right Winger,"Aug 7, 1999 (25)","Cameroon, France","1,71m",left,"Aug 5, 2019",,"Jun 30, 2026",€50.00m,https://www.transfermarkt.com/bryan-mbeumo/profil/spieler/413039
11,Yoane Wissa,Centre-Forward,"Sep 3, 1996 (28)","DR Congo, France","1,76m",right,"Aug 10, 2021",,"Jun 30, 2026",€30.00m,https://www.transfermarkt.com/yoane-wissa/profil/spieler/388165
9,Igor Thiago,Centre-Forward,"Jun 26, 2001 (23)","Brazil, Bulgaria","1,91m",right,"Jul 1, 2024",,"Jun 30, 2029",€22.00m,https://www.transfermarkt.com/igor-thiago/profil/spieler/739443
