Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
6,Boubacar Traoré,Defensive Midfield,"Aug 20, 2001 (23)",Mali,"1,83m",right,"Jul 1, 2023",,"Jun 30, 2027",€6.00m,https://www.transfermarkt.com/boubacar-traore/profil/spieler/649020
8,João Gomes,Central Midfield,"Feb 12, 2001 (24)",Brazil,"1,76m",right,"Jan 30, 2023",,"Jun 30, 2030",€40.00m,https://www.transfermarkt.com/joao-gomes/profil/spieler/735570
27,Jean-Ricner Bellegarde,Central Midfield,"Jun 27, 1998 (26)","France, Haiti","1,72m",right,"Sep 1, 2023",,"Jun 30, 2028",€18.00m,https://www.transfermarkt.com/jean-ricner-bellegarde/profil/spieler/450050
5,Marshall Munetsi,Central Midfield,"Jun 22, 1996 (28)",Zimbabwe,"1,88m",right,"Feb 3, 2025",,"Jun 30, 2028",€15.00m,https://www.transfermarkt.com/marshall-munetsi/profil/spieler/414908
20,Tommy Doyle,Central Midfield,"Oct 17, 2001 (23)",England,"1,72m",right,"Jul 1, 2024",,"Jun 30, 2028",€10.00m,https://www.transfermarkt.com/tommy-doyle/profil/spieler/433183
19,Rodrigo Gomes,Right Midfield,"Jul 7, 2003 (21)",Portugal,"1,75m",right,"Jul 1, 2024",,"Jun 30, 2029",€15.00m,https://www.transfermarkt.com/rodrigo-gomes/profil/spieler/667121
29,Gonçalo Guedes,Left Winger,"Nov 29, 1996 (28)",Portugal,"1,79m",right,"Aug 8, 2022",,"Jun 30, 2027",€13.00m,https://www.transfermarkt.com/goncalo-guedes/profil/spieler/225122
26,Carlos Forbs,Left Winger,"Mar 19, 2004 (21)","Portugal, Guinea-Bissau","1,69m",left,"Aug 30, 2024",,"Jun 30, 2025",€8.00m,https://www.transfermarkt.com/carlos-forbs/profil/spieler/742451
30,Enso González,Left Winger,"Jan 20, 2005 (20)",Paraguay,"1,69m",left,"Aug 31, 2023",,"Jun 30, 2029",€4.00m,https://www.transfermarkt.com/enso-gonzalez/profil/spieler/1060740
21,Pablo Sarabia,Right Winger,"May 11, 1992 (32)",Spain,"1,74m",left,"Jan 17, 2023",,"Jun 30, 2025",€7.00m,https://www.transfermarkt.com/pablo-sarabia/profil/spieler/74230
10,Matheus Cunha,Centre-Forward,"May 27, 1999 (25)",Brazil,"1,83m",right,"Jul 1, 2023",,"Jun 30, 2029",€55.00m,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894
9,Jørgen Strand Larsen,Centre-Forward,"Feb 6, 2000 (25)",Norway,"1,93m",right,"Jul 2, 2024",,"Jun 30, 2025",€27.00m,https://www.transfermarkt.com/jorgen-strand-larsen/profil/spieler/429983
11,Hee-chan Hwang,Centre-Forward,"Jan 26, 1996 (29)","Korea, South","1,77m",right,"Jul 1, 2022",,"Jun 30, 2028",€17.00m,https://www.transfermarkt.com/hee-chan-hwang/profil/spieler/292246
18,Sasa Kalajdzic,Centre-Forward,"Jul 7, 1997 (27)",Austria,"2,00m",right,"Aug 31, 2022",,"Jun 30, 2027",€5.00m,https://www.transfermarkt.com/sasa-kalajdzic/profil/spieler/369567
-,Nathan Fraser,Centre-Forward,"Feb 22, 2005 (20)","Ireland, England","1,88m",right,"Jan 1, 2024",,"Jun 30, 2028",€600k,https://www.transfermarkt.com/nathan-fraser/profil/spieler/863741
