player_id;ID_Jugador;Loan_Transfered;ID_Liga;contestant_id;ID_Equipo;player_name;Nombre_Original_Transfermarkt;Nombree_Original_FBref;Nombre_Normalizado_Capology;Link_Transfermarkt;Link_FBref;Edad;Nombre_Normalizado
9e3t2wyjqzxsn690aysao8cfd;1350;;11;4raiad4l2j5lkfaz92pk4osb;230;Dodô;Dodô;Dodô;dodo;https://www.transfermarkt.com/dodo/profil/spieler/401529;https://fbref.com/en/players/b5f7d10b/Dodo;26;dodo
4cu8rbv55v6f6jiq50c4xatqs;1351;;11;4raiad4l2j5lkfaz92pk4osb;230;E. Bove;Edoardo Bove;Edoardo Bove;edoardo_bove;https://www.transfermarkt.com/edoardo-bove/profil/spieler/562049;https://fbref.com/en/players/ae94a6c5/Edoardo-Bove;22;edoardo_bove
8dgh4fzut8khpt32d6dsrljsa;1352;;11;4raiad4l2j5lkfaz92pk4osb;230;F. Parisi;Fabiano Parisi;Fabiano Parisi;fabiano_parisi;https://www.transfermarkt.com/fabiano-parisi/profil/spieler/547985;https://fbref.com/en/players/0967845b/Fabiano-Parisi;24;fabiano_parisi
476nfumr6aadvufrqk72tq5be;1353;;11;4raiad4l2j5lkfaz92pk4osb;230;L. Ranieri;Luca Ranieri;Luca Ranieri;luca_ranieri;https://www.transfermarkt.com/luca-ranieri/profil/spieler/346561;https://fbref.com/en/players/8c63fae5/Luca-Ranieri;25;luca_ranieri
a6ud2u88utl6khwf0c4qbdox6;1354;;11;4raiad4l2j5lkfaz92pk4osb;230;L. Beltrán;Lucas Beltrán;Lucas Beltrán;lucas_beltran;https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366;https://fbref.com/en/players/482d2bc3/Lucas-Beltran;23;lucas_beltran
c48ko4wcs39dqzoyi2kflsduc;1355;;11;4raiad4l2j5lkfaz92pk4osb;230;M. Caprini;Maat Daniel Caprini;Maat Daniel Caprini;;https://www.transfermarkt.com/maat-daniel-caprini/profil/spieler/996453;https://fbref.com/en/players/183934cd/Maat-Daniel-Caprini;19;maat_daniel_caprini
8j498fkairlyk82v1qprc13op;1356;;11;4raiad4l2j5lkfaz92pk4osb;230;M. Pongračić;Marin Pongračić;Marin Pongračić;marin_pongracic;https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144;https://fbref.com/en/players/2a6cd437/Marin-Pongracic;27;marin_pongracic
4v3mcgy4w1n4g3vkq0fe7iwwk;1357;;11;4raiad4l2j5lkfaz92pk4osb;230;M. Moreno;Matías Moreno;Matias Moreno;matias_moreno;https://www.transfermarkt.com/matias-moreno/profil/spieler/1144700;https://fbref.com/en/players/4637e608/Matias-Moreno;21;matias_moreno
8ofihttdgz6nyxxon2zim7x0p;1358;;11;4raiad4l2j5lkfaz92pk4osb;230;M. Folorunsho;Michael Folorunsho;Michael Folorunsho;michael_folorunsho;https://www.transfermarkt.com/michael-folorunsho/profil/spieler/377042;https://fbref.com/en/players/c391a179/Michael-Folorunsho;27;michael_folorunsho
3zqpvn7r1c779l9vwwh7yukfd;1359;;11;4raiad4l2j5lkfaz92pk4osb;230;M. Kean;Moise Kean;Moise Kean;moise_kean;https://www.transfermarkt.com/moise-kean/profil/spieler/364135;https://fbref.com/en/players/3d50bcdb/Moise-Kean;25;moise_kean
418gw0hpjoy8dt0ywaxjgm5pm;1360;;11;4raiad4l2j5lkfaz92pk4osb;230;N. Fagioli;Nicolò Fagioli;Nicolò Fagioli;nicolo_fagioli;https://www.transfermarkt.com/nicolo-fagioli/profil/spieler/432090;https://fbref.com/en/players/366be751/Nicolo-Fagioli;24;nicolo_fagioli
eu4xivu8i6yla9fcnuncx1ucp;1361;;11;4raiad4l2j5lkfaz92pk4osb;230;N. Zaniolo;Nicolò Zaniolo;Nicolò Zaniolo;nicolo_zaniolo;https://www.transfermarkt.com/nicolo-zaniolo/profil/spieler/392085;https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo;25;nicolo_zaniolo
erdqr6vrr5tlfypbks3og0dlh;1362;;11;4raiad4l2j5lkfaz92pk4osb;230;Pablo Marí;Pablo Marí;Pablo Marí;pablo_mari;https://www.transfermarkt.com/pablo-mari/profil/spieler/210178;https://fbref.com/en/players/aa54ec6f/Pablo-Mari;31;pablo_mari
9srjp22oprs2tkcutb2g4o2dw;1363;;11;4raiad4l2j5lkfaz92pk4osb;230;P. Comuzzo;Pietro Comuzzo;Pietro Comuzzo;pietro_comuzzo;https://www.transfermarkt.com/pietro-comuzzo/profil/spieler/746712;https://fbref.com/en/players/5e3ecc35/Pietro-Comuzzo;20;pietro_comuzzo
2udciji4n7tr07ft7twe2r9w5;1364;;11;4raiad4l2j5lkfaz92pk4osb;230;P. Terracciano;Pietro Terracciano;Pietro Terracciano;pietro_terracciano;https://www.transfermarkt.com/pietro-terracciano/profil/spieler/96254;https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano;35;pietro_terracciano
9qow77e16pvlb3860yjpydryt;1365;;11;4raiad4l2j5lkfaz92pk4osb;230;R. Gosens;Robin Gosens;Robin Gosens;robin_gosens;https://www.transfermarkt.com/robin-gosens/profil/spieler/273132;https://fbref.com/en/players/2d970560/Robin-Gosens;30;robin_gosens
dpnp9rguhhs04of6vmlw5spg5;1366;;11;4raiad4l2j5lkfaz92pk4osb;230;R. Mandragora;Rolando Mandragora;Rolando Mandragora;rolando_mandragora;https://www.transfermarkt.com/rolando-mandragora/profil/spieler/308279;https://fbref.com/en/players/c7259b83/Rolando-Mandragora;27;rolando_mandragora
;1367;;11;4raiad4l2j5lkfaz92pk4osb;230;;Tommaso Martinelli;Tommaso Martinelli;tommaso_martinelli;https://www.transfermarkt.com/tommaso-martinelli/profil/spieler/934159;https://fbref.com/en/players/968ddd14/Tommaso-Martinelli;19;tommaso_martinelli
9ncagt0ezp4f41hz3b64af1t5;1368;;11;4raiad4l2j5lkfaz92pk4osb;230;Y. Adli;Yacine Adli;Yacine Adli;yacine_adli;https://www.transfermarkt.com/yacine-adli/profil/spieler/395236;https://fbref.com/en/players/26777636/Yacine-Adli;24;yacine_adli
b7vmywgydbcs4m9pcjcoabt62;1556;x;11;4raiad4l2j5lkfaz92pk4osb;230;R. Sottil;Riccardo Sottil;Riccardo Sottil;riccardo_sottil;https://www.transfermarkt.com/riccardo-sottil/profil/spieler/386455;https://fbref.com/en/players/94816803/Riccardo-Sottil;25;riccardo_sottil
5bi4t2dob5mo0okdbv6sna6fo;1569;x;11;4raiad4l2j5lkfaz92pk4osb;230;A. Bianco;Alessandro Bianco;Alessandro Bianco;alessandro_bianco;https://www.transfermarkt.com/alessandro-bianco/profil/spieler/602124;https://fbref.com/en/players/d65cf468/Alessandro-Bianco;22;alessandro_bianco
66at96kfhvigkny465lkmrnbp;1692;x;11;4raiad4l2j5lkfaz92pk4osb;230;C. Biraghi;Cristiano Biraghi;Cristiano Biraghi;cristiano_biraghi;https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555;https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi;32;cristiano_biraghi
471t4engadct4su6thk5r5qtw;85;x;11;4raiad4l2j5lkfaz92pk4osb;230;M. Kayode;Michael Kayode;Michael Kayode;michael_kayode;https://www.transfermarkt.com/michael-kayode/profil/spieler/823486;https://fbref.com/en/players/e19660a8/Michael-Kayode;20;michael_kayode
2y25g5wgiygxbp97r22o1a1as;1369;;11;4kumqzwifv478caxed8zywlh3;231;A. Matturro;Alan Matturro;Alan Matturro;alan_matturro;https://www.transfermarkt.com/alan-matturro/profil/spieler/861981;https://fbref.com/en/players/547c0119/Alan-Matturro;20;alan_matturro
7kbn6vt37rfgd9yszzvx9idm2;1370;;11;4kumqzwifv478caxed8zywlh3;231;A. Zanoli;Alessandro Zanoli;Alessandro Zanoli;alessandro_zanoli;https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225;https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli;24;alessandro_zanoli
153ljvbov0n176vm9fdaizoix;1371;;11;4kumqzwifv478caxed8zywlh3;231;A. Pinamonti;Andrea Pinamonti;Andrea Pinamonti;andrea_pinamonti;https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865;https://fbref.com/en/players/08aa9cd1/Andrea-Pinamonti;25;andrea_pinamonti
;1372;;11;4kumqzwifv478caxed8zywlh3;231;;Benjamin Siegrist;Benjamin Siegrist;benjamin_siegrist;https://www.transfermarkt.com/benjamin-siegrist/profil/spieler/111426;https://fbref.com/en/players/46912ffe/Benjamin-Siegrist;33;benjamin_siegrist
bj9f6t8o0nji79rbaxrsioep6;1373;;11;4kumqzwifv478caxed8zywlh3;231;B. Norton-Cuffy;Brooke Norton-Cuffy;Brooke Norton-Cuffy;brooke_norton_cuffy;https://www.transfermarkt.com/brooke-norton-cuffy/profil/spieler/728733;https://fbref.com/en/players/54f5b2bd/Brooke-Norton-Cuffy;21;brooke_norton_cuffy
8ncvq09i7or8rxwq9233djtg5;1374;;11;4kumqzwifv478caxed8zywlh3;231;C. Ekuban;Caleb Ekuban;Caleb Ekuban;caleb_ekuban;https://www.transfermarkt.com/caleb-ekuban/profil/spieler/199953;https://fbref.com/en/players/7afbd2c3/Caleb-Ekuban;30;caleb_ekuban
;1375;;11;4kumqzwifv478caxed8zywlh3;231;;Daniele Sommariva;Daniele Sommariva;daniele_sommariva;https://www.transfermarkt.com/daniele-sommariva/profil/spieler/312773;https://fbref.com/en/players/a8e7f7e9/Daniele-Sommariva;27;daniele_sommariva
bjob8tftnxojnytcj7juo0ga2;1376;;11;4kumqzwifv478caxed8zywlh3;231;F. Miretti;Fabio Miretti;Fabio Miretti;fabio_miretti;https://www.transfermarkt.com/fabio-miretti/profil/spieler/571607;https://fbref.com/en/players/34693494/Fabio-Miretti;21;fabio_miretti
70zr0nhl2tgyor1oajhcxg6j8;1377;;11;4kumqzwifv478caxed8zywlh3;231;H. Ahanor;Honest Ahanor;Honest Ahanor;honest_ahanor;https://www.transfermarkt.com/honest-ahanor/profil/spieler/1077175;https://fbref.com/en/players/42ff58c3/Honest-Ahanor;17;honest_ahanor
;1378;;11;4kumqzwifv478caxed8zywlh3;231;;Hugo Cuenca;Hugo Cuenca;hugo_cuenca;https://www.transfermarkt.com/hugo-cuenca/profil/spieler/906315;https://fbref.com/en/players/fde33205/Hugo-Cuenca;20;hugo_cuenca
b4lc7czw7al6g7a7qzcqzya22;1379;;11;4kumqzwifv478caxed8zywlh3;231;J. Onana;Jean Onana;Jean Onana;jean_onana;https://www.transfermarkt.com/jean-onana/profil/spieler/656441;https://fbref.com/en/players/b5bb8188/Jean-Onana;25;jean_onana
bf41pexjnkx8o1wdxudesfac4;1380;;11;4kumqzwifv478caxed8zywlh3;231;J. Ekhator;Jeff Ekhator;Jeff Ekhator;jeff_ekhator;https://www.transfermarkt.com/jeff-ekhator/profil/spieler/934878;https://fbref.com/en/players/faf739d2/Jeff-Ekhator;18;jeff_ekhator
7ojvhhfvbtbn60sc50y4l2ctm;1381;;11;4kumqzwifv478caxed8zywlh3;231;J. Vásquez;Johan Vásquez;Johan Vásquez;johan_vasquez;https://www.transfermarkt.com/johan-vasquez/profil/spieler/532937;https://fbref.com/en/players/5eaed77a/Johan-Vasquez;26;johan_vasquez
17au7v1ocl4zab872g59821yi;1382;;11;4kumqzwifv478caxed8zywlh3;231;Junior Messias;Junior Messias;Junior Messias;junior_messias;https://www.transfermarkt.com/junior-messias/profil/spieler/449151;https://fbref.com/en/players/f49c4ae9/Junior-Messias;33;junior_messias
95r0jtkw03vjohzwc8os8ielm;1383;;11;4kumqzwifv478caxed8zywlh3;231;K. De Winter;Koni De Winter;Koni De Winter;koni_de_winter;https://www.transfermarkt.com/koni-de-winter/profil/spieler/490384;https://fbref.com/en/players/f4797849/Koni-De-Winter;22;koni_de_winter
224a72g0ssa77eo0hb3ruvuhg;1384;;11;4kumqzwifv478caxed8zywlh3;231;L. Kassa;Lior Kassa;Lior Kasa;lior_kassa;https://www.transfermarkt.com/lior-kassa/profil/spieler/1083164;https://fbref.com/en/players/7987ef17/Lior-Kasa;19;lior_kassa
e9bvab77g9rr1g092mhz6bff9;1385;;11;4kumqzwifv478caxed8zywlh3;231;M. Balotelli;Mario Balotelli;Mario Balotelli;mario_balotelli;https://www.transfermarkt.com/mario-balotelli/profil/spieler/45146;https://fbref.com/en/players/8ff07990/Mario-Balotelli;34;mario_balotelli
donnt3rdq2n3x0jwmmhqfo7v9;1386;;11;4kumqzwifv478caxed8zywlh3;231;M. Bani;Mattia Bani;Mattia Bani;mattia_bani;https://www.transfermarkt.com/mattia-bani/profil/spieler/176139;https://fbref.com/en/players/0821331c/Mattia-Bani;31;mattia_bani
f2pknjv2uohldehbp39j0so2d;1387;;11;4kumqzwifv478caxed8zywlh3;231;M. Cornet;Maxwel Cornet;Maxwel Cornet;maxwel_cornet;https://www.transfermarkt.com/maxwel-cornet/profil/spieler/234781;https://fbref.com/en/players/beb391dd/Maxwel-Cornet;28;maxwel_cornet
d4e0d51gajxau9pbdt8ccrys5;1388;;11;4kumqzwifv478caxed8zywlh3;231;M. Badelj;Milan Badelj;Milan Badelj;milan_badelj;https://www.transfermarkt.com/milan-badelj/profil/spieler/40633;https://fbref.com/en/players/e8c930bb/Milan-Badelj;36;milan_badelj
2um03dny7h3sdvehq3bygd1t6;1389;;11;4kumqzwifv478caxed8zywlh3;231;M. Frendrup;Morten Frendrup;Morten Frendrup;morten_frendrup;https://www.transfermarkt.com/morten-frendrup/profil/spieler/503871;https://fbref.com/en/players/f4d60499/Morten-Frendrup;23;morten_frendrup
9qzxygb9hyzag1szans0k2jth;1390;;11;4kumqzwifv478caxed8zywlh3;231;M. Thorsby;Morten Thorsby;Morten Thorsby;morten_thorsby;https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524;https://fbref.com/en/players/d1b49282/Morten-Thorsby;28;morten_thorsby
9dc7uictce9dq0tbphn74qz85;1391;;11;4kumqzwifv478caxed8zywlh3;231;N. Leali;Nicola Leali;Nicola Leali;nicola_leali;https://www.transfermarkt.com/nicola-leali/profil/spieler/136111;https://fbref.com/en/players/5f9970a0/Nicola-Leali;32;nicola_leali
7xdhy2xi9mrhzjn6aiatd9ono;1392;;11;4kumqzwifv478caxed8zywlh3;231;P. Masini;Patrizio Masini;Patrizio Masini;patrizio_masini;https://www.transfermarkt.com/patrizio-masini/profil/spieler/459665;https://fbref.com/en/players/151354b8/Patrizio-Masini;24;patrizio_masini
4euxcqawlks4c56pqj8xvwbf9;1393;;11;4kumqzwifv478caxed8zywlh3;231;R. Malinovskyi;Ruslan Malinovskyi;Ruslan Malinovskyi;ruslan_malinovskyi;https://www.transfermarkt.com/ruslan-malinovskyi/profil/spieler/207877;https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi;31;ruslan_malinovskyi
;1394;;11;4kumqzwifv478caxed8zywlh3;231;;Sebastian Otoa;Sebastian Otoa;sebastian_otoa;https://www.transfermarkt.com/sebastian-otoa/profil/spieler/890385;https://fbref.com/en/players/a214da59/Sebastian-Otoa;20;sebastian_otoa
8psio8fqce76uinoqpilzxsd1;1395;;11;4kumqzwifv478caxed8zywlh3;231;S. Sabelli;Stefano Sabelli;Stefano Sabelli;stefano_sabelli;https://www.transfermarkt.com/stefano-sabelli/profil/spieler/167491;https://fbref.com/en/players/0ccac09c/Stefano-Sabelli;32;stefano_sabelli
eh9sh9aa10zrp80l6e4l0c7h1;1396;;11;4kumqzwifv478caxed8zywlh3;231;Aarón Martín;Aarón Martín;Aarón Martín;aaron_martin;https://www.transfermarkt.com/aaron-martin/profil/spieler/251878;https://fbref.com/en/players/2f3e911a/Aaron-Martin;27;aaron_martin
cnriqwh17pqgz7p2gt74uar6c;1397;;11;4kumqzwifv478caxed8zywlh3;231;Vítinha;Vitinha;Vitinha;vitinha;https://www.transfermarkt.com/vitinha/profil/spieler/586853;https://fbref.com/en/players/74d4cec6/Vitinha;25;vitinha
4u772cqkpukg725e11yf9y28l;1628;x;11;4kumqzwifv478caxed8zywlh3;231;A. Vogliacco;Alessandro Vogliacco;Alessandro Vogliacco;alessandro_vogliacco;https://www.transfermarkt.com/alessandro-vogliacco/profil/spieler/330208;https://fbref.com/en/players/6841f107/Alessandro-Vogliacco;26;alessandro_vogliacco
1lxfpn0wmr895me9xbzcfnh90;1741;x;11;4kumqzwifv478caxed8zywlh3;231;A. Marcandalli;Alessandro Marcandalli;Alessandro Marcandalli;alessandro_marcandalli;https://www.transfermarkt.com/alessandro-marcandalli/profil/spieler/818448;https://fbref.com/en/players/d3225ad1/Alessandro-Marcandalli;22;alessandro_marcandalli
74o97lnqpku6m9svks66qbend;1398;;11;ap6blbxhq9elm62vw6tutzlwg;232;A. Harroui;Abdou Harroui;Abdou Harroui;abdou_harroui;https://www.transfermarkt.com/abdou-harroui/profil/spieler/416386;https://fbref.com/en/players/65fd099c/Abdou-Harroui;27;abdou_harroui
;1399;;11;ap6blbxhq9elm62vw6tutzlwg;232;;Alessandro Berardi;Alessandro Berardi;alessandro_berardi;https://www.transfermarkt.com/alessandro-berardi/profil/spieler/127217;https://fbref.com/en/players/ec1f737d/Alessandro-Berardi;34;alessandro_berardi
498kxii7w64hmki575xdur28k;1400;;11;ap6blbxhq9elm62vw6tutzlwg;232;A. Cissè;Alphadjo Cissè;Alphadjo Cissè;alphadjo_cisse;https://www.transfermarkt.com/alphadjo-cisse/profil/spieler/964087;https://fbref.com/en/players/d079becb/Alphadjo-Cisse;18;alphadjo_cisse
amvonu36at4dg7ksi1ioczi3u;1401;;11;ap6blbxhq9elm62vw6tutzlwg;232;A. Sarr;Amin Sarr;Amin Sarr;amin_sarr;https://www.transfermarkt.com/amin-sarr/profil/spieler/748382;https://fbref.com/en/players/d5326924/Amin-Sarr;24;amin_sarr
alrmqpg2y5f7xqqpgubwvx0q1;1402;;11;ap6blbxhq9elm62vw6tutzlwg;232;A. Bernede;Antoine Bernede;Antoine Bernede;antoine_bernede;https://www.transfermarkt.com/antoine-bernede/profil/spieler/395512;https://fbref.com/en/players/07a821e4/Antoine-Bernede;25;antoine_bernede
3o4tq8qooplx2izq9rucgu7d;1403;;11;ap6blbxhq9elm62vw6tutzlwg;232;C. Tengstedt;Casper Tengstedt;Casper Tengstedt;casper_tengstedt;https://www.transfermarkt.com/casper-tengstedt/profil/spieler/464598;https://fbref.com/en/players/ff2fb007/Casper-Tengstedt;24;casper_tengstedt
2r3mojnewwtd6bts6w931ho15;1404;;11;ap6blbxhq9elm62vw6tutzlwg;232;C. Niasse;Cheikh Niasse;Cheikh Niasse;cheikh_niasse;https://www.transfermarkt.com/cheikh-niasse/profil/spieler/644032;https://fbref.com/en/players/ff20acfe/Cheikh-Niasse;25;cheikh_niasse
8lg7bwc6k73s2x0zd236pbomi;1405;;11;ap6blbxhq9elm62vw6tutzlwg;232;D. Mosquera;Daniel Mosquera;Daniel Mosquera;daniel_mosquera;https://www.transfermarkt.com/daniel-mosquera/profil/spieler/651569;https://fbref.com/en/players/091b9eb8/Daniel-Mosquera;25;daniel_mosquera
am1da6dm0zympt2yt120h94yy;1406;;11;ap6blbxhq9elm62vw6tutzlwg;232;D. Oyegoke;Daniel Oyegoke;Daniel Oyegoke;daniel_oyegoke;https://www.transfermarkt.com/daniel-oyegoke/profil/spieler/586984;https://fbref.com/en/players/c9866d69/Daniel-Oyegoke;22;daniel_oyegoke
1qcf5gb8wf8f4tu94xh96yqy;1407;;11;ap6blbxhq9elm62vw6tutzlwg;232;Dani Silva;Daniele Ghilardi;Daniele Ghilardi;daniele_ghilardi;https://www.transfermarkt.com/daniele-ghilardi/profil/spieler/701819;https://fbref.com/en/players/9cedad4b/Daniele-Ghilardi;22;daniele_ghilardi
bo98qzo4gu0npm4pewc25ovyt;1408;;11;ap6blbxhq9elm62vw6tutzlwg;232;D. Lazović;Darko Lazović;Darko Lazović;darko_lazovic;https://www.transfermarkt.com/darko-lazovic/profil/spieler/70411;https://fbref.com/en/players/5128bde4/Darko-Lazovic;34;darko_lazovic
68etig279gs3btjb7fv6rvfth;1409;;11;ap6blbxhq9elm62vw6tutzlwg;232;D. Faraoni;Davide Faraoni;Davide Faraoni;davide_faraoni;https://www.transfermarkt.com/davide-faraoni/profil/spieler/73926;https://fbref.com/en/players/aae9d04a/Davide-Faraoni;33;davide_faraoni
8o8o4rxbdhv002pj0q21l0f84;1410;;11;ap6blbxhq9elm62vw6tutzlwg;232;D. Coppola;Diego Coppola;Diego Coppola;diego_coppola;https://www.transfermarkt.com/diego-coppola/profil/spieler/660860;https://fbref.com/en/players/22ae86f9/Diego-Coppola;21;diego_coppola
b0e6d3zgwzbzysmt9b2ycvf56;1411;;11;ap6blbxhq9elm62vw6tutzlwg;232;D. Bradarić;Domagoj Bradarić;Domagoj Bradarić;domagoj_bradaric;https://www.transfermarkt.com/domagoj-bradaric/profil/spieler/357796;https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric;25;domagoj_bradaric
;1412;;11;ap6blbxhq9elm62vw6tutzlwg;232;;Federico Magro;Federico Magro;;https://www.transfermarkt.com/federico-magro/profil/spieler/818898;https://fbref.com/en/players/93c7658d/Federico-Magro;20;federico_magro
4u281v53ges3kimtgac0tidm2;1413;;11;ap6blbxhq9elm62vw6tutzlwg;232;F. Daniliuc;Flavius Daniliuc;Flavius Daniliuc;flavius_daniliuc;https://www.transfermarkt.com/flavius-daniliuc/profil/spieler/322655;https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc;23;flavius_daniliuc
drljavudmjvyj9mvyzq7gz2s5;1414;;11;ap6blbxhq9elm62vw6tutzlwg;232;G. Kastanos;Grigoris Kastanos;Grigoris Kastanos;grigoris_kastanos;https://www.transfermarkt.com/grigoris-kastanos/profil/spieler/298635;https://fbref.com/en/players/2a82aa85/Grigoris-Kastanos;27;grigoris_kastanos
39bcswfqnpa07b4afevezejo4;1415;;11;ap6blbxhq9elm62vw6tutzlwg;232;J. Tchatchoua;Jackson Tchatchoua;Jackson Tchatchoua;jackson_tchatchoua;https://www.transfermarkt.com/jackson-tchatchoua/profil/spieler/848509;https://fbref.com/en/players/aeca7743/Jackson-Tchatchoua;23;jackson_tchatchoua
brdwe9zdjjecw8nhw4a3s0v84;1416;;11;ap6blbxhq9elm62vw6tutzlwg;232;J. Ajayi;Junior Ajayi;Junior Ajayi;junior_ajayi;https://www.transfermarkt.com/junior-ajayi/profil/spieler/1111820;https://fbref.com/en/players/cab600a8/Junior-Ajayi;20;junior_ajayi
c7fky0h6gi7wmibnv2tzf6mz9;1417;;11;ap6blbxhq9elm62vw6tutzlwg;232;L. Montipò;Lorenzo Montipò;Lorenzo Montipò;lorenzo_montipo;https://www.transfermarkt.com/lorenzo-montipo/profil/spieler/241923;https://fbref.com/en/players/c1d95617/Lorenzo-Montipo;29;lorenzo_montipo
75n60pzg0y5agf5nzo3sd3cvd;1418;;11;ap6blbxhq9elm62vw6tutzlwg;232;M. Frese;Martin Frese;Martin Frese;martin_frese;https://www.transfermarkt.com/martin-frese/profil/spieler/488785;https://fbref.com/en/players/b910e9c0/Martin-Frese;27;martin_frese
9a4i8i66bch7834l9vmmgg55g;1419;;11;ap6blbxhq9elm62vw6tutzlwg;232;M. Lambourde;Mathis Lambourde;Mathis Lambourde;mathis_lambourde;https://www.transfermarkt.com/mathis-lambourde/profil/spieler/979766;https://fbref.com/en/players/0da3d7ab/Mathis-Lambourde;19;mathis_lambourde
djepfduaa3j07utg0j259cowk;1420;;11;ap6blbxhq9elm62vw6tutzlwg;232;N. Valentini;Nicolás Valentini;Nicolás Valentini;nicolas_valentini;https://www.transfermarkt.com/nicolas-valentini/profil/spieler/860992;https://fbref.com/en/players/a43e4f9c/Nicolas-Valentini;23;nicolas_valentini
g64b8x11ndowv2zj29r9i311;1421;;11;ap6blbxhq9elm62vw6tutzlwg;232;O. Duda;Ondrej Duda;Ondrej Duda;ondrej_duda;https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418;https://fbref.com/en/players/79ca3e23/Ondrej-Duda;30;ondrej_duda
3tuxipzf6pqvga0a12422gatx;1422;;11;ap6blbxhq9elm62vw6tutzlwg;232;P. Dawidowicz;Paweł Dawidowicz;Paweł Dawidowicz;pawe_dawidowicz;https://www.transfermarkt.com/pawel-dawidowicz/profil/spieler/248732;https://fbref.com/en/players/16bb656a/Pawel-Dawidowicz;29;pawe_dawidowicz
c2ezyc2fftje7rcm5ybbuytp1;1423;;11;ap6blbxhq9elm62vw6tutzlwg;232;S. Perilli;Simone Perilli;Simone Perilli;simone_perilli;https://www.transfermarkt.com/simone-perilli/profil/spieler/240675;https://fbref.com/en/players/b9e11c1d/Simone-Perilli;30;simone_perilli
9j1fd0mz39tl1h5che3f357md;1424;;11;ap6blbxhq9elm62vw6tutzlwg;232;S. Serdar;Suat Serdar;Suat Serdar;suat_serdar;https://www.transfermarkt.com/suat-serdar/profil/spieler/261905;https://fbref.com/en/players/b3325a30/Suat-Serdar;27;suat_serdar
;1425;;11;ap6blbxhq9elm62vw6tutzlwg;232;;Tobias Slotsager;Tobias Slotsager;tobias_slotsager;https://www.transfermarkt.com/tobias-slotsager/profil/spieler/851385;https://fbref.com/en/players/a20b6f5e/Tobias-Slotsager;19;tobias_slotsager
4t85yj2ijymrz5vf457jcihre;1426;;11;ap6blbxhq9elm62vw6tutzlwg;232;T. Suslov;Tomas Suslov;Tomáš Suslov;tomas_suslov;https://www.transfermarkt.com/tomas-suslov/profil/spieler/540333;https://fbref.com/en/players/83fe71b8/Tomas-Suslov;22;tomas_suslov
8cbqpjojozpalklx15jxjfii2;1427;;11;ap6blbxhq9elm62vw6tutzlwg;232;Y. Okou;Yllan Okou;Yllan Okou;yllan_okou;https://www.transfermarkt.com/yllan-okou/profil/spieler/745202;https://fbref.com/en/players/fa753b79/Yllan-Okou;22;yllan_okou
1dljhkcvmodqq9u1w8iv145m2;1428;;11;ap6blbxhq9elm62vw6tutzlwg;232;Dailon Livramento;Dailon Rocha Livramento;Dailon Livramento;dailon_rocha_livramento;https://www.transfermarkt.com/dailon-rocha-livramento/profil/spieler/676411;https://fbref.com/en/players/c115db1e/Dailon-Livramento;23;dailon_rocha_livramento
;1429;;11;ap6blbxhq9elm62vw6tutzlwg;232;;Luan Patrick;Luan Patrick;;https://www.transfermarkt.com/luan-patrick/profil/spieler/658674;https://fbref.com/en/players/dd5d1c85/Luan-Patrick;23;luan_patrick
cjgrtf1xc97ir3b64cnl9ecyc;1502;x;11;ap6blbxhq9elm62vw6tutzlwg;232;R. Belahyane;Reda Belahyane;Reda Belahyane;reda_belahyane;https://www.transfermarkt.com/reda-belahyane/profil/spieler/982855;https://fbref.com/en/players/705a1642/Reda-Belahyane;20;reda_belahyane
q6ns1fyw7w10xkkubh8etfc9;1430;;11;3vo5mpj7catp66nrwwqiuhuup;233;A. Bastoni;Alessandro Bastoni;Alessandro Bastoni;alessandro_bastoni;https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853;https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni;25;alessandro_bastoni
yq0cm7vwr0tkv7nvt9vo77bp;1431;;11;3vo5mpj7catp66nrwwqiuhuup;233;B. Pavard;Benjamin Pavard;Benjamin Pavard;benjamin_pavard;https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366;https://fbref.com/en/players/45a03961/Benjamin-Pavard;28;benjamin_pavard
4d17grk2qflzake218uz76uei;1432;;11;3vo5mpj7catp66nrwwqiuhuup;233;Carlos Augusto;Carlos Augusto;Carlos Augusto;carlos_augusto;https://www.transfermarkt.com/carlos-augusto/profil/spieler/585982;https://fbref.com/en/players/8d3cd59d/Carlos-Augusto;26;carlos_augusto
