Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
11,Bilal El Khannouss,Attacking Midfield,"May 10, 2004 (20)","Morocco, Belgium","1,80m",right,"Aug 29, 2024",,"Jun 30, 2028",€30.00m,https://www.transfermarkt.com/bilal-el-khannouss/profil/spieler/654982
40,Facundo Buonanotte,Attacking Midfield,"Dec 23, 2004 (20)","Argentina, Italy","1,74m",left,"Aug 10, 2024",,"Jun 30, 2025",€22.00m,https://www.transfermarkt.com/facundo-buonanotte/profil/spieler/983989
10,Stephy Mavididi,Left Winger,"May 31, 1998 (26)","England, DR Congo","1,82m",right,"Jul 31, 2023",,"Jun 30, 2028",€11.00m,https://www.transfermarkt.com/stephy-mavididi/profil/spieler/340328
7,Issahaku Fatawu,Right Winger,"Mar 8, 2004 (21)",Ghana,"1,77m",left,"Jul 1, 2024",,"Jun 30, 2029",€13.00m,https://www.transfermarkt.com/issahaku-fatawu/profil/spieler/864121
14,Bobby De Cordova-Reid,Right Winger,"Feb 2, 1993 (32)","Jamaica, England","1,70m",right,"Jul 6, 2024",,"Jun 30, 2027",€4.00m,https://www.transfermarkt.com/bobby-de-cordova-reid/profil/spieler/186186
18,Jordan Ayew,Right Winger,"Sep 11, 1991 (33)","Ghana, France","1,82m",right,"Aug 23, 2024",,"Jun 30, 2026",€3.50m,https://www.transfermarkt.com/jordan-ayew/profil/spieler/108354
35,Kasey McAteer,Right Winger,"Nov 22, 2001 (23)","Ireland, England","1,77m",right,"Jul 1, 2023",,"Jun 30, 2028",€900k,https://www.transfermarkt.com/kasey-mcateer/profil/spieler/621193
20,Patson Daka,Centre-Forward,"Oct 9, 1998 (26)",Zambia,"1,83m",right,"Jul 1, 2021",,"Jun 30, 2026",€12.00m,https://www.transfermarkt.com/patson-daka/profil/spieler/365172
27,Odsonne Edouard,Centre-Forward,"Jan 16, 1998 (27)","France, French Guiana","1,87m",right,"Aug 30, 2024",,"Jun 30, 2025",€10.00m,https://www.transfermarkt.com/odsonne-edouard/profil/spieler/344152
9,Jamie Vardy,Centre-Forward,"Jan 11, 1987 (38)",England,"1,79m",right,"Jul 1, 2012",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/jamie-vardy/profil/spieler/197838
