Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
27,Omar Jamil,Central Midfield,"May 15, 2004 (20)","Netherlands, Suriname","1,73m",right,"Jul 1, 2024",,"Jun 30, 2025",€50k,https://www.transfermarkt.com/omar-jamil/profil/spieler/775048
25,Sami Ouaissa,Attacking Midfield,"Oct 2, 2004 (20)","Netherlands, Morocco","1,86m",left,"Jan 31, 2024",,"Jun 30, 2028",€1.30m,https://www.transfermarkt.com/sami-ouaissa/profil/spieler/747016
8,Argyris Darelas,Attacking Midfield,"Oct 16, 2003 (21)",Greece,"1,88m",right,"Aug 7, 2024",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/argyris-darelas/profil/spieler/814533
29,Kas de Wit,Attacking Midfield,"Jul 26, 2003 (21)",Netherlands,"1,90m",right,"Jul 1, 2022",,"Jun 30, 2025",€25k,https://www.transfermarkt.com/kas-de-wit/profil/spieler/576098
11,Başar Önal,Left Winger,"Jul 6, 2004 (20)","Türkiye, Netherlands","1,79m",right,"Jul 5, 2024",,"Jun 30, 2028",€750k,https://www.transfermarkt.com/basar-onal/profil/spieler/864112
26,Luc Nieuwenhuijs,Left Winger,"Mar 1, 2007 (18)",Netherlands,"1,75m",right,"Jul 1, 2024",,"Jun 30, 2027",€75k,https://www.transfermarkt.com/luc-nieuwenhuijs/profil/spieler/1024696
10,Sontje Hansen,Right Winger,"May 18, 2002 (22)","Netherlands, Curacao","1,76m",right,"Jul 1, 2023",,"Jun 30, 2027",€3.50m,https://www.transfermarkt.com/sontje-hansen/profil/spieler/485582
32,Vito van Crooij,Right Winger,"Jan 29, 1996 (29)",Netherlands,"1,79m",right,"Sep 30, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/vito-van-crooij/profil/spieler/312493
14,Lars Olden Larsen,Right Winger,"Sep 17, 1998 (26)",Norway,"1,75m",right,"Jul 1, 2023",,"Jun 30, 2027",€600k,https://www.transfermarkt.com/lars-olden-larsen/profil/spieler/432682
18,Koki Ogawa,Centre-Forward,"Aug 8, 1997 (27)",Japan,"1,86m",right,"Jul 1, 2024",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/koki-ogawa/profil/spieler/351567
9,Kento Shiogai,Centre-Forward,"Mar 26, 2005 (20)",Japan,"1,80m",right,"Aug 28, 2024",,"Jun 30, 2028",€500k,https://www.transfermarkt.com/kento-shiogai/profil/spieler/1144627
30,Bryan Linssen,Centre-Forward,"Oct 8, 1990 (34)",Netherlands,"1,70m",right,"Jan 5, 2025",,"Jun 30, 2026",€450k,https://www.transfermarkt.com/bryan-linssen/profil/spieler/82410
