Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
18,David Møller Wolfe,Left-Back,"Apr 23, 2002 (23)",Norway,"1,87m",left,"Jul 1, 2023",,"Jun 30, 2028",€6.00m,https://www.transfermarkt.com/david-moller-wolfe/profil/spieler/661427
34,Mees de Wit,Left-Back,"Apr 17, 1998 (27)",Netherlands,"1,81m",left,"Jul 1, 2022",,"Jun 30, 2027",€2.30m,https://www.transfermarkt.com/mees-de-wit/profil/spieler/315254
16,Seiya Maikuma,Right-Back,"Oct 16, 1997 (27)",Japan,"1,79m",right,"Jul 1, 2024",,"Jun 30, 2028",€3.00m,https://www.transfermarkt.com/seiya-maikuma/profil/spieler/733438
30,Denso Kasius,Right-Back,"Oct 6, 2002 (22)",Netherlands,"1,83m",right,"Jul 3, 2023",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/denso-kasius/profil/spieler/577394
43,Elijah Dijkstra,Right-Back,"Aug 5, 2006 (18)",Netherlands,"1,72m",right,,,"Jun 30, 2029",€600k,https://www.transfermarkt.com/elijah-dijkstra/profil/spieler/957241
6,Peer Koopmeiners,Defensive Midfield,"May 4, 2000 (25)",Netherlands,"1,86m",right,"Jul 1, 2021",,"Jun 30, 2028",€8.00m,https://www.transfermarkt.com/peer-koopmeiners/profil/spieler/361074
14,Kristijan Belic,Defensive Midfield,"Mar 25, 2001 (24)","Serbia, Belgium","1,77m",right,"Jan 13, 2024",,"Jun 30, 2028",€4.00m,https://www.transfermarkt.com/kristijan-belic/profil/spieler/507223
8,Jordy Clasie,Defensive Midfield,"Jun 27, 1991 (33)",Netherlands,"1,69m",right,"Jul 22, 2019",,"Jun 30, 2028",€2.00m,https://www.transfermarkt.com/jordy-clasie/profil/spieler/104223
27,Zico Buurmeester,Central Midfield,"Jun 7, 2002 (22)",Netherlands,"1,84m",right,"Jul 1, 2022",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/zico-buurmeester/profil/spieler/595940
26,Kees Smit,Central Midfield,"Jan 20, 2006 (19)",Netherlands,"1,85m",right,"Jul 1, 2024",,"Jun 30, 2028",€2.00m,https://www.transfermarkt.com/kees-smit/profil/spieler/859035
10,Sven Mijnans,Attacking Midfield,"Mar 9, 2000 (25)",Netherlands,"1,90m",left,"Jan 31, 2023",,"Jun 30, 2028",€6.50m,https://www.transfermarkt.com/sven-mijnans/profil/spieler/578804
7,Ruben van Bommel,Left Winger,"Aug 3, 2004 (20)",Netherlands,"1,92m",right,"Jul 1, 2023",,"Jun 30, 2027",€8.00m,https://www.transfermarkt.com/ruben-van-bommel/profil/spieler/735701
37,Ro-Zangelo Daal,Left Winger,"Feb 10, 2004 (21)",Netherlands,"1,73m",right,"Jan 7, 2025",,"Jun 30, 2028",€600k,https://www.transfermarkt.com/ro-zangelo-daal/profil/spieler/800995
57,Sem van Duijn,Left Winger,"Mar 18, 2004 (21)",Netherlands,"1,81m",right,,,"Jun 30, 2027",€200k,https://www.transfermarkt.com/sem-van-duijn/profil/spieler/926491
11,Ibrahim Sadiq,Right Winger,"May 7, 2000 (24)",Ghana,"1,67m",right,"Sep 1, 2023",,"Jun 30, 2028",€4.00m,https://www.transfermarkt.com/ibrahim-sadiq/profil/spieler/543501
21,Ernest Poku,Right Winger,"Jan 28, 2004 (21)","Netherlands, Ghana","1,76m",right,"Jul 1, 2023",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/ernest-poku/profil/spieler/718303
23,Mayckel Lahdo,Right Winger,"Dec 30, 2002 (22)","Sweden, Syria","1,71m",right,"Jul 1, 2022",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/mayckel-lahdo/profil/spieler/795274
17,Jayden Addai,Right Winger,"Aug 26, 2005 (19)","Netherlands, Ghana","1,77m",left,"Nov 13, 2023",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/jayden-addai/profil/spieler/747720
9,Troy Parrott,Centre-Forward,"Feb 4, 2002 (23)",Ireland,"1,85m",right,"Jul 13, 2024",,"Jun 30, 2029",€9.00m,https://www.transfermarkt.com/troy-parrott/profil/spieler/552655
35,Mexx Meerdink,Centre-Forward,"Jul 24, 2003 (21)",Netherlands,"1,82m",left,"Jul 1, 2023",,"Jun 30, 2030",€4.00m,https://www.transfermarkt.com/mexx-meerdink/profil/spieler/678546
