Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
8,Furkan Soyalp,Central Midfield,"Jun 12, 1995 (29)",Türkiye,"1,75m",right,"Aug 18, 2020",,"Jun 30, 2027",€475k,https://www.transfermarkt.com/furkan-soyalp/profil/spieler/221285
20,Badou Ndiaye,Central Midfield,"Oct 27, 1990 (34)",Senegal,"1,80m",right,"Sep 4, 2024",,"Jun 30, 2026",€425k,https://www.transfermarkt.com/badou-ndiaye/profil/spieler/211325
6,Quentin Daubin,Central Midfield,"Jul 3, 1995 (29)",France,"1,83m",right,"Jul 9, 2024",,"Jun 30, 2026",€350k,https://www.transfermarkt.com/quentin-daubin/profil/spieler/407624
10,Kacper Kozlowski,Attacking Midfield,"Oct 16, 2003 (21)",Poland,"1,82m",right,"Jul 19, 2024",,"Jun 30, 2027",€4.20m,https://www.transfermarkt.com/kacper-kozlowski/profil/spieler/554284
44,Alexandru Maxim,Attacking Midfield,"Jul 8, 1990 (34)",Romania,"1,77m",right,"Aug 11, 2020",,"Jun 30, 2025",€600k,https://www.transfermarkt.com/alexandru-maxim/profil/spieler/129513
23,Muhammed Gümüşkaya,Attacking Midfield,"Jan 1, 2001 (24)",Türkiye,"1,77m",left,"Jan 29, 2025",,"Jun 30, 2025",€400k,https://www.transfermarkt.com/muhammed-gumuskaya/profil/spieler/558727
85,Burak Enes Yıkıcı,Attacking Midfield,"Mar 29, 2004 (21)",Türkiye,-,,"Jul 1, 2024",,"Jun 30, 2027",-,https://www.transfermarkt.com/burak-enes-yikici/profil/spieler/952093
11,Christopher Lungoyi,Left Winger,"Jul 4, 2000 (24)","Switzerland, DR Congo","1,82m",left,"Sep 4, 2024",,"Jun 30, 2026",€800k,https://www.transfermarkt.com/christopher-lungoyi/profil/spieler/346903
18,Deian Sorescu,Right Winger,"Aug 29, 1997 (27)",Romania,"1,75m",right,"Aug 10, 2024",,"Jun 30, 2027",€2.00m,https://www.transfermarkt.com/deian-sorescu/profil/spieler/379209
77,David Okereke,Centre-Forward,"Aug 29, 1997 (27)",Nigeria,"1,81m",right,"Sep 10, 2024",,"Jun 30, 2025",€2.20m,https://www.transfermarkt.com/david-okereke/profil/spieler/413605
21,Emmanuel Boateng,Centre-Forward,"May 23, 1996 (28)",Ghana,"1,75m",right,"Jan 13, 2025",,"Jun 30, 2026",€1.50m,https://www.transfermarkt.com/emmanuel-boateng/profil/spieler/332612
19,Kenan Kodro,Centre-Forward,"Aug 19, 1993 (31)","Bosnia-Herzegovina, Spain","1,88m",right,"Jul 30, 2024",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/kenan-kodro/profil/spieler/197126
9,Halil Dervişoğlu,Centre-Forward,"Dec 8, 1999 (25)","Türkiye, Netherlands","1,83m",right,"Sep 13, 2024",,"Jun 30, 2025",€900k,https://www.transfermarkt.com/halil-dervisoglu/profil/spieler/465606
