Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
13,Miguel Crespo,Central Midfield,"Sep 11, 1996 (28)","Portugal, France","1,86m",right,"Aug 22, 2024",,"Jun 30, 2027",€3.20m,https://www.transfermarkt.com/miguel-crespo/profil/spieler/498529
8,Olivier Kemen,Central Midfield,"Jul 20, 1996 (28)","Cameroon, France","1,79m",right,"Jan 30, 2024",,"Jun 30, 2027",€2.30m,https://www.transfermarkt.com/olivier-kemen/profil/spieler/243725
20,Umut Güneş,Central Midfield,"Mar 16, 2000 (25)","Türkiye, Germany","1,77m",left,"Feb 11, 2025",,"Jun 30, 2028",€2.30m,https://www.transfermarkt.com/umut-gunes/profil/spieler/422203
22,Matchoi Djaló,Attacking Midfield,"Apr 10, 2003 (22)","Portugal, Guinea-Bissau","1,80m",right,"Jul 1, 2024",,"Jun 30, 2027",€1.00m,https://www.transfermarkt.com/matchoi-djalo/profil/spieler/685887
17,Ömer Beyaz,Attacking Midfield,"Aug 29, 2003 (21)",Türkiye,"1,71m",left,"Sep 3, 2024",,"Jun 30, 2027",€450k,https://www.transfermarkt.com/omer-beyaz/profil/spieler/588020
80,Abdoulaye Yoro,Attacking Midfield,"Dec 12, 2006 (18)",Cote d'Ivoire,"1,75m",left,"Jan 15, 2025",,"Jun 30, 2027",-,https://www.transfermarkt.com/abdoulaye-yoro/profil/spieler/1367128
77,Ivan Brnic,Left Winger,"Aug 23, 2001 (23)",Croatia,"1,73m",right,"Feb 11, 2025",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/ivan-brnic/profil/spieler/432752
7,Serdar Gürler,Left Winger,"Sep 14, 1991 (33)","Türkiye, France","1,75m",right,"Jan 13, 2022",,"Jun 30, 2025",€300k,https://www.transfermarkt.com/serdar-gurler/profil/spieler/98512
26,Yusuf Sarı,Right Winger,"Nov 20, 1998 (26)","Türkiye, France","1,68m",left,"Jan 13, 2025",,"Jun 30, 2028",€3.50m,https://www.transfermarkt.com/yusuf-sari/profil/spieler/517376
23,Deniz Türüç,Right Winger,"Jan 29, 1993 (32)","Türkiye, Netherlands","1,77m",left,"Jul 1, 2021",,"Jun 30, 2026",€1.30m,https://www.transfermarkt.com/deniz-turuc/profil/spieler/216662
18,Patryk Szysz,Right Winger,"Apr 1, 1998 (27)",Poland,"1,77m",left,"Jul 1, 2022",,"Jun 30, 2025",€500k,https://www.transfermarkt.com/patryk-szysz/profil/spieler/421710
9,Krzysztof Piatek,Centre-Forward,"Jul 1, 1995 (29)",Poland,"1,83m",right,"Jul 18, 2023",,"Jun 30, 2026",€7.00m,https://www.transfermarkt.com/krzysztof-piatek/profil/spieler/327757
25,João Figueiredo,Centre-Forward,"May 27, 1996 (28)",Brazil,"1,80m",right,"Feb 17, 2023",,"Jun 30, 2026",€2.10m,https://www.transfermarkt.com/joao-figueiredo/profil/spieler/439343
11,Philippe Keny,Centre-Forward,"May 18, 1999 (25)",Senegal,"1,90m",right,"Aug 29, 2022",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/philippe-keny/profil/spieler/662208
