Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
17,Abdurrahman Üresin,Right-Back,"Jan 5, 2004 (21)",Türkiye,"1,78m",right,"Jan 25, 2025",,"Jun 30, 2028",€150k,https://www.transfermarkt.com/abdurrahman-uresin/profil/spieler/1008031
35,Oğulcan Ülgün,Defensive Midfield,"May 11, 1998 (26)",Türkiye,"1,78m",right,"Jul 1, 2021",,"Jun 30, 2026",€1.40m,https://www.transfermarkt.com/ogulcan-ulgun/profil/spieler/440653
16,Marko Jevtovic,Defensive Midfield,"Jul 24, 1993 (31)",Serbia,"1,94m",right,"Jul 16, 2024",,"Jun 30, 2026",€700k,https://www.transfermarkt.com/marko-jevtovic/profil/spieler/256000
42,Morten Bjørlo,Central Midfield,"Oct 4, 1995 (29)",Norway,"1,83m",right,"Feb 11, 2025",,"Jun 30, 2027",€1.00m,https://www.transfermarkt.com/morten-bjorlo/profil/spieler/230361
26,Emmanuel Boateng,Central Midfield,"Jun 17, 1997 (27)",Ghana,"1,75m",right,"Jan 16, 2024",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/emmanuel-boateng/profil/spieler/477477
8,Pedrinho,Attacking Midfield,"Dec 19, 1996 (28)",Brazil,"1,76m",right,"Jul 12, 2024",,"Jun 30, 2027",€1.30m,https://www.transfermarkt.com/pedrinho/profil/spieler/742063
9,Danijel Aleksic,Attacking Midfield,"Apr 30, 1991 (34)",Serbia,"1,82m",left,"Aug 8, 2024",,"Jun 30, 2026",€600k,https://www.transfermarkt.com/danijel-aleksic/profil/spieler/48119
77,Melih İbrahimoğlu,Attacking Midfield,"Jul 17, 2000 (24)","Türkiye, Austria","1,75m",both,"Jul 19, 2024",,"Jun 30, 2027",€550k,https://www.transfermarkt.com/melih-ibrahimoglu/profil/spieler/391555
10,Yusuf Erdoğan,Left Winger,"Aug 7, 1992 (32)",Türkiye,"1,71m",left,"Jul 1, 2024",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/yusuf-erdogan/profil/spieler/191391
28,Hamidou Keyta,Left Winger,"Dec 17, 1994 (30)","France, Senegal","1,86m",both,"Sep 10, 2024",,"Jun 30, 2026",€475k,https://www.transfermarkt.com/hamidou-keyta/profil/spieler/419293
19,Kaan Akyazı,Left Winger,"Aug 27, 2005 (19)",Türkiye,"1,82m",right,"Feb 3, 2025",,"Jun 30, 2028",-,https://www.transfermarkt.com/kaan-akyazi/profil/spieler/1047598
18,Alassane Ndao,Right Winger,"Dec 20, 1996 (28)",Senegal,"1,76m",right,"Jan 26, 2024",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/alassane-ndao/profil/spieler/569777
11,Louka Prip,Right Winger,"Jun 29, 1997 (27)",Denmark,"1,82m",left,"Aug 21, 2023",,"Jun 30, 2025",€1.10m,https://www.transfermarkt.com/louka-prip/profil/spieler/388465
7,Tunahan Taşçı,Right Winger,"Apr 29, 2002 (23)","Türkiye, Netherlands","1,72m",left,"Jul 9, 2024",,"Jun 30, 2027",€800k,https://www.transfermarkt.com/tunahan-tasci/profil/spieler/594240
99,Blaz Kramer,Centre-Forward,"Jun 1, 1996 (28)",Slovenia,"1,91m",right,"Sep 12, 2024",,"Jun 30, 2027",€1.20m,https://www.transfermarkt.com/blaz-kramer/profil/spieler/322288
22,Umut Nayir,Centre-Forward,"Jun 28, 1993 (31)",Türkiye,"1,91m",right,"Jul 27, 2024",,"Jun 30, 2026",€750k,https://www.transfermarkt.com/umut-nayir/profil/spieler/248271
91,Melih Bostan,Centre-Forward,"Apr 8, 2004 (21)",Türkiye,"1,73m",right,"Jul 26, 2024",,"Jun 30, 2027",€400k,https://www.transfermarkt.com/melih-bostan/profil/spieler/697917
